  
       XFOIL         Version 6.99
  
 Calculated polar for: 20140417-47.5_0.65+2                            
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.345 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1884   0.00563   0.00109  -0.0525   0.9946   1.0000   2.2982 249.0000
  -0.500   0.2740   0.00560   0.00100  -0.0586   0.9708   1.0000   5.2915 249.0000
   0.000   0.3467   0.00551   0.00084  -0.0614   0.9242   1.0000  10.6281 249.0000
   0.500   0.4032   0.00565   0.00064  -0.0602   0.8189   1.0000  22.6342 249.0000
   1.000   0.4513   0.00636   0.00060  -0.0577   0.6723   1.0000  39.3493 249.0000
   1.500   0.5017   0.00712   0.00069  -0.0563   0.5537   1.0000  52.7842 249.0000
   2.000   0.5540   0.00778   0.00083  -0.0555   0.4639   1.0000  62.9529 249.0000
   2.500   0.6070   0.00840   0.00099  -0.0549   0.3910   1.0000  71.2199 249.0000
   3.000   0.6602   0.00902   0.00118  -0.0544   0.3297   1.0000  78.1783 249.0000
   3.500   0.7134   0.00965   0.00140  -0.0539   0.2776   1.0000  84.1081 249.0000
   4.000   0.7665   0.01030   0.00165  -0.0534   0.2301   1.0000  89.5376 249.0000
   4.500   0.8192   0.01104   0.00192  -0.0529   0.1812   1.0000  95.1764 249.0000
   5.000   0.8712   0.01191   0.00226  -0.0524   0.1310   1.0000 101.0354 249.0000
   5.500   0.9222   0.01304   0.00275  -0.0517   0.0788   1.0000 107.3143 249.0000
   6.000   0.9703   0.01500   0.00372  -0.0507   0.0344   1.0000 113.1147 249.0000
   6.500   1.0164   0.01741   0.00506  -0.0491   0.0217   1.0000 115.0654 249.0000
   7.000   1.0598   0.02030   0.00673  -0.0473   0.0168   1.0000 115.9564 249.0000
   7.500   1.1039   0.02316   0.00864  -0.0453   0.0141   1.0000 116.5411 249.0000
   8.000   1.1428   0.02733   0.01142  -0.0432   0.0126   1.0000 116.8773 249.0000
