  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.389 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1652   0.00501   0.00082  -0.0456   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2450   0.00502   0.00077  -0.0505   0.9742   1.0000  13.8837 257.0000
   0.000   0.3211   0.00507   0.00057  -0.0536   0.8630   1.0000  31.5641 257.0000
   0.500   0.3675   0.00592   0.00051  -0.0504   0.6655   1.0000  50.9197 257.0000
   1.000   0.4178   0.00682   0.00059  -0.0491   0.5014   1.0000  64.6094 257.0000
   1.500   0.4708   0.00751   0.00072  -0.0484   0.4017   1.0000  72.8582 257.0000
   2.000   0.5247   0.00807   0.00088  -0.0479   0.3393   1.0000  78.2021 257.0000
   2.500   0.5788   0.00857   0.00105  -0.0474   0.2915   1.0000  82.4864 257.0000
   3.000   0.6329   0.00908   0.00124  -0.0469   0.2500   1.0000  86.4116 257.0000
   3.500   0.6869   0.00962   0.00146  -0.0464   0.2118   1.0000  90.2643 257.0000
   4.000   0.7405   0.01022   0.00171  -0.0459   0.1754   1.0000  94.2247 257.0000
   4.500   0.7938   0.01089   0.00201  -0.0453   0.1414   1.0000  98.2670 257.0000
   5.000   0.8467   0.01163   0.00237  -0.0448   0.1104   1.0000 102.3878 257.0000
   6.000   0.9503   0.01367   0.00340  -0.0434   0.0504   1.0000 112.4425 257.0000
   6.500   1.0000   0.01528   0.00434  -0.0425   0.0315   1.0000 116.8101 257.0000
   7.000   1.0474   0.01737   0.00562  -0.0413   0.0236   1.0000 119.0149 257.0000
   7.500   1.0944   0.01944   0.00702  -0.0400   0.0191   1.0000 120.4536 257.0000
   8.000   1.1385   0.02206   0.00881  -0.0385   0.0164   1.0000 121.4134 257.0000
   8.500   1.1800   0.02517   0.01103  -0.0369   0.0143   1.0000 122.1779 257.0000
   9.000   1.2183   0.02888   0.01397  -0.0350   0.0129   1.0000 122.7159 257.0000
   9.500   1.2463   0.03458   0.01839  -0.0328   0.0122   1.0000 123.0286 257.0000
  10.000   1.2565   0.04192   0.02542  -0.0303   0.0117   1.0000 123.2478 257.0000
