  
       XFOIL         Version 6.99
  
 Calculated polar for: 20120105-25-20_0.65+2                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.374 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
  -1.000   0.1647   0.00510   0.00083  -0.0455   1.0000   1.0000   1.0000 257.0000
  -0.500   0.2414   0.00513   0.00080  -0.0497   0.9787   1.0000  12.6762 257.0000
   0.000   0.3212   0.00513   0.00061  -0.0538   0.8795   1.0000  29.5551 257.0000
   0.500   0.3681   0.00593   0.00053  -0.0506   0.6818   1.0000  49.5049 257.0000
   1.000   0.4179   0.00687   0.00061  -0.0490   0.5117   1.0000  63.7599 257.0000
   1.500   0.4707   0.00757   0.00074  -0.0483   0.4079   1.0000  72.3396 257.0000
   2.000   0.5245   0.00815   0.00090  -0.0478   0.3433   1.0000  77.8503 257.0000
   2.500   0.5786   0.00867   0.00108  -0.0473   0.2950   1.0000  82.1707 257.0000
   3.000   0.6326   0.00920   0.00127  -0.0468   0.2530   1.0000  86.1177 257.0000
   3.500   0.6865   0.00975   0.00149  -0.0463   0.2144   1.0000  89.9897 257.0000
   4.000   0.7401   0.01035   0.00175  -0.0458   0.1777   1.0000  93.9652 257.0000
   4.500   0.7933   0.01103   0.00205  -0.0452   0.1436   1.0000  97.9987 257.0000
   5.000   0.8462   0.01178   0.00241  -0.0447   0.1122   1.0000 102.1271 257.0000
   5.500   0.8986   0.01264   0.00283  -0.0440   0.0812   1.0000 106.7955 257.0000
   6.000   0.9497   0.01384   0.00346  -0.0433   0.0516   1.0000 112.1882 257.0000
   6.500   0.9994   0.01548   0.00442  -0.0424   0.0323   1.0000 116.6183 257.0000
   7.000   1.0472   0.01747   0.00565  -0.0412   0.0242   1.0000 118.8500 257.0000
   7.500   1.0932   0.01977   0.00716  -0.0398   0.0196   1.0000 120.2754 257.0000
   8.000   1.1370   0.02250   0.00901  -0.0383   0.0169   1.0000 121.2239 257.0000
   8.500   1.1782   0.02568   0.01122  -0.0367   0.0147   1.0000 122.0364 257.0000
   9.000   1.2157   0.02975   0.01464  -0.0346   0.0134   1.0000 122.5525 257.0000
   9.500   1.2464   0.03454   0.01845  -0.0326   0.0125   1.0000 122.8934 257.0000
  10.000   1.2561   0.04230   0.02533  -0.0302   0.0120   1.0000 123.0816 257.0000
