20140417-50_0.6+3
9.998500000000000165e-01 -1.038999999999999993e-02
9.964300000000000379e-01 -9.870000000000000301e-03
9.897200000000000442e-01 -8.920000000000000845e-03
9.817599999999999660e-01 -7.839999999999999747e-03
9.732699999999999685e-01 -6.720000000000000279e-03
9.646000000000000130e-01 -5.610000000000000403e-03
9.558900000000000174e-01 -4.510000000000000120e-03
9.471600000000000019e-01 -3.439999999999999915e-03
9.383899999999999464e-01 -2.370000000000000145e-03
9.296600000000000419e-01 -1.319999999999999993e-03
9.209100000000000064e-01 -2.900000000000000017e-04
9.121500000000000163e-01 7.200000000000000453e-04
9.034100000000000463e-01 1.719999999999999958e-03
8.946699999999999653e-01 2.700000000000000143e-03
8.859200000000000408e-01 3.670000000000000085e-03
8.771799999999999597e-01 4.619999999999999975e-03
8.684199999999999697e-01 5.559999999999999838e-03
8.596500000000000252e-01 6.479999999999999649e-03
8.508599999999999497e-01 7.389999999999999868e-03
8.420900000000000052e-01 8.290000000000000493e-03
8.333199999999999497e-01 9.159999999999999740e-03
8.245299999999999851e-01 1.003000000000000072e-02
8.157400000000000206e-01 1.089000000000000037e-02
8.069699999999999651e-01 1.171999999999999952e-02
7.981899999999999551e-01 1.255000000000000039e-02
7.893900000000000361e-01 1.336000000000000035e-02
7.805800000000000516e-01 1.416000000000000071e-02
7.717800000000000216e-01 1.495999999999999934e-02
7.629799999999999915e-01 1.574000000000000052e-02
7.541600000000000525e-01 1.651000000000000037e-02
7.453400000000000025e-01 1.728999999999999981e-02
7.365399999999999725e-01 1.805000000000000007e-02
7.277599999999999625e-01 1.879000000000000115e-02
7.189699999999999980e-01 1.951999999999999916e-02
7.102300000000000280e-01 2.026000000000000023e-02
7.016400000000000414e-01 2.096999999999999906e-02
6.930399999999999894e-01 2.162000000000000033e-02
6.843299999999999939e-01 2.230000000000000038e-02
6.755999999999999783e-01 2.299999999999999961e-02
6.668199999999999683e-01 2.367999999999999966e-02
6.580300000000000038e-01 2.435999999999999971e-02
6.492200000000000193e-01 2.502000000000000057e-02
6.403799999999999493e-01 2.568000000000000144e-02
6.315499999999999448e-01 2.632999999999999924e-02
6.227300000000000058e-01 2.698000000000000051e-02
6.139099999999999557e-01 2.761999999999999872e-02
6.050900000000000167e-01 2.825000000000000080e-02
5.962600000000000122e-01 2.886000000000000024e-02
5.874300000000000077e-01 2.947999999999999926e-02
5.786000000000000032e-01 3.008999999999999869e-02
5.697699999999999987e-01 3.068999999999999853e-02
5.609499999999999487e-01 3.128000000000000225e-02
5.521200000000000552e-01 3.185999999999999943e-02
5.432799999999999851e-01 3.243000000000000049e-02
5.344400000000000261e-01 3.300999999999999768e-02
5.256300000000000416e-01 3.357000000000000262e-02
5.168199999999999461e-01 3.411999999999999755e-02
5.079900000000000526e-01 3.465000000000000024e-02
4.991499999999999826e-01 3.518999999999999906e-02
4.903100000000000236e-01 3.572000000000000175e-02
4.814899999999999736e-01 3.622999999999999832e-02
4.726699999999999791e-01 3.674000000000000182e-02
4.638499999999999845e-01 3.722999999999999921e-02
4.550299999999999900e-01 3.771999999999999659e-02
4.461999999999999855e-01 3.819000000000000172e-02
4.373699999999999810e-01 3.865999999999999992e-02
4.285599999999999965e-01 3.910999999999999893e-02
4.197600000000000220e-01 3.955000000000000182e-02
4.109300000000000175e-01 3.996999999999999859e-02
4.021100000000000230e-01 4.039000000000000229e-02
3.933099999999999929e-01 4.078999999999999987e-02
3.844899999999999984e-01 4.116999999999999826e-02
3.756900000000000239e-01 4.154000000000000054e-02
3.668899999999999939e-01 4.188999999999999668e-02
3.580699999999999994e-01 4.222000000000000058e-02
3.492600000000000149e-01 4.254000000000000142e-02
3.404800000000000049e-01 4.284000000000000308e-02
